post_text,label
Want to improve #relationships? https://t.co/eqKMa8DZN9,1
"Men, anxiety, and #depression? https://t.co/5YGwafRXgO",1
#Teen prescription drug use down? https://t.co/sho3CXrzLA,1
How a #child becomes a #bully. https://t.co/O8Us1m6Y7b,1
Do #men have biological clocks? https://t.co/0Ng4gHVP3y,1
#Drug prevention tips for #Youth: https://t.co/kF6Gw0BNL0,1
Looking for a #therapist in Connecticut to see you on the weekends? https://t.co/3DH4DbQRQl,1
Have you ever suspected someone of experiencing #PTSD? https://t.co/YY1RxTWeSh,1
Can we really help to make homework less #stressful for #children? https://t.co/vOc0GJ4r2S,1
Who uses e-cigarettes the most? #nicotine #addiction https://t.co/ihSUGiKbfX,1
What is a toxic workspace? #mentalhealth https://t.co/D8vFs2rLaS,1
Mental health treatment in the ER? #mentalillness https://t.co/RTKBDV0eHV,1
Do video games help to manage #ADHD? https://t.co/c7cxzDBGYB,1
What does post partum #depression look like? https://t.co/9TcGPmO5h8,1
How do you deal with aggressive #children? https://t.co/qnNWVndvZJ,1
Keeping poor #children in school: https://t.co/1NJK44VNFM,1
What do you know about #shyness? https://t.co/mlIjxuXLMB,1
Are mean #people successful? #counseling https://t.co/KVfdZ7EvBc,1
#Children with sexually inappropriate behaviors? https://t.co/oA9smskbq5,1
Have you ever had feelings of #emptiness? https://t.co/aGCcXW8mhN,1
How can we talked to our #kid about college? #parenting #stress https://t.co/ur2K9Y1LDD,1
Can #kids and #toddlers have #depression too? https://t.co/CcptRWyhus,1
How can you help your #teen with peer pressure? #parenting https://t.co/x0v4HRTxDF,1
How to deal with fetal #alcohol syndrome? #parenting https://t.co/1ZXwXYW8lP,1
Can vitamin D improve our #sleep? https://t.co/UyTGRPe2Nq,1
How do you parent a 15 year old? #parenting https://t.co/Rgh6AixyAc,1
Should you use you employers mental health screening tools: #mentalhealth https://t.co/pN2qSbJh3N,1
Consequences of making threats of #suicide: https://t.co/ZNJoBVNWRF,1
#Married and dissatisfied? #marriage https://t.co/pLdYaoyfcx,1
The powerful effect of #gratitude? https://t.co/HMteuotkU3,1
Why #vegetarian diet is good for you? https://t.co/l25VqhD7XB,1
#Oxytocin and helps with #Autism? https://t.co/yirwagH2qC,1
#Dating after #divorce: https://t.co/VUJ8iVG90y,1
#Gender bias when it comes to expressing #anger? https://t.co/amgcxgATFB,1
Psych Meds used as study aids? #medication https://t.co/RiDqakOtOh,1
College minor in substance abuse? #addiction https://t.co/5sAMvwU7Ct,1
College minor in substance abuse? #addiction https://t.co/5sAMvwU7Ct,1
People with mental illness need to be listened to: #mentalillness https://t.co/d1n8n8izj5,1
What age is too young to medicate? #anxiety #toddlers https://t.co/8Y96QKiGQz,1
Paid sick days for mental health reasons? #mentalhealth https://t.co/mMESScko6e,1
Domestic #violence victims taking control back: #women https://t.co/XsYlqisAbu,1
Are there questionable ads in #parenting magazines? https://t.co/Nm4HCnPz1T,1
Struggling with #parenting your #teen? https://t.co/OCFvMJyuQP,1
Do you consider yourself to be a controlling parent? #Parenting https://t.co/i959DHc55q,1
Strategies for #bipolar disorder: https://t.co/QunY1Doh6w,1
Do you #obsess over #food? #OCD https://t.co/9syDb5hhka,1
Are you concerned about your #child playing #football and helmet to helmet contact? #concussions https://t.co/QmJvsKMgam,1
Can #childhood adversity change our brains? https://t.co/HFTqyeH9Kj,1
Do you think mentally ill #women are targeted to be abused? #mentalillness https://t.co/v8zAx9R9vK,1
Have you ever thought #alcohol ads are harmful to #teens. https://t.co/4j44lp3lSo,1
Do you think too much social media is harmful to #kids? https://t.co/ntAwDWwAfm,1
#Borderline personality helps on the job? https://t.co/XIBI6Ju20L,1
Would you like to see mental health taught in school? #mentalhealth https://t.co/Hbwy7D0BCt,1
Has your partner been diagnosed with #borderline personality disorder? https://t.co/37dCk7wwjY,1
Are American #Teens more reckless than other teens elsewhere? https://t.co/fJRpQlwdrq,1
Ever thought that #depression was more complex than a simple mental health screen? https://t.co/JLEbmgY4mc,1
How does music impact your #thoughts and #feelings? https://t.co/gZ4v5dGlr1,1
Many people have toxic #friends and are unaware. Are your friends toxic to your well being? #relationships https://t.co/XcIQ7TuNEA,1
How many #parents would know what to do if their #child was diagnosed with #depression? https://t.co/36UnsMbpic,1
Can you afford a #therapist? Is that one of the barriers to getting the #help that you need? https://t.co/BFQBgrYh2n,1
Is this a reasonable plan to address an #addiction problem? https://t.co/mzKXp66edz,1
Have you ever wondered how  having a mental illness could impact your #insurance coverage? #mentalillness https://t.co/TvtOOvUkGn,1
Have you ever wondered whether or not some parents see themselves as role models?#parenting https://t.co/X6lf21NUgF,1
Are you informed about #teens and their #alcohol use? https://t.co/nv3q1hvIBN,1
Have you ever wanted to ask someone  about their #bisexuality? https://t.co/P8svHRuPxa,1
Does self #acceptance lead to growth? https://t.co/gIJJwtHRj2,1
Keep the blues away with healthy diet? #healthyeating https://t.co/uCBK3r9ypH,1
Is your #marriage harming your #children? https://t.co/lRigYwRifG,1
#Myths of aging? https://t.co/VdEMLpK2fu,1
#Anxiety in children: https://t.co/zQcogRbCGN,1
Older #couples more  attuned to each other: https://t.co/SGppq6TpTJ,1
Celebreties and #depression: https://t.co/U9uBcPC9GH,1
#ADHD 4 Common problems: https://t.co/3eWU7KvHUn,1
Mental health in your 20s? #mentalhealth https://t.co/XqOgR6n2tn,1
#Gifts to give yourself: #selfcare https://t.co/vWEK1qT6rf,1
#Self-care check-ins: https://t.co/9eHoMcPYOo,1
What is #trauma bonding? https://t.co/3MK1SCTikA,1
Making the transition from high school to college: #mentalhealth https://t.co/na7GH3p3PE,1
Can personal beliefs get in the way of #healing? #Counseling https://t.co/s8eRpnFHOE,1
Rise in mental health detentions? #mentalhealth https://t.co/FQiqT04VkM,1
United Nations reviewing mental health? #Mental health https://t.co/Dsz3y6nsHZ,1
College resources for mental health improving? #mentalhealth https://t.co/0qz7WnhNpZ,1
When is time to change #therapists? #therapy #counseling https://t.co/dqUJlXGCfm,1
How Vegas treats the mentally ill? #mentalillness #homeless https://t.co/dx8Hdj3jZ8,1
Abolish the death penalty? #law #politics #deathpenalty https://t.co/q27pr2g6Nn,1
Lawyers accessed sexual #assault records? https://t.co/PU9g9sqZV9,1
Unhappy at work? #happiness https://t.co/7Enay5S3Kf,1
Top things a #psychiatric practitioner should remember: https://t.co/Q5nexmvU7d,1
Can #anxiety disorders be prevented in children. https://t.co/sx1HowSuBn,1
Messages that provoke #fear change attitude. https://t.co/6VlYaHvjeZ,1
Early intervention can change nature of #schizophrenia. https://t.co/qRP2o5jUCz,1
Talking to children about #addiction: https://t.co/Y2Ic1lKnAx,1
New theory on origin of #depression? https://t.co/zpSNbeuyTa,1
#Psychological tricks bad leaders use? https://t.co/3NQ2GYw59q,1
"#Kids tired, #stressed and  bored: https://t.co/e9Nj7ANcwh",1
How much #sleep do we need? https://t.co/75flBoS3fC,1
Avoiding #stress may not be the answer? https://t.co/nbzN7P3wiS,1
Foster children more likely to be diagnosed with #ADHD? https://t.co/EqAT9IKM1v,1
Gardening #therapy helps women return to work? https://t.co/MWwMt1C8kp,1
The profile of a #pedophile? https://t.co/IuJP7KJz9t,1
Signs your #teen may suffer from #anxiety? https://t.co/K6TQQJBAGS,1
Pain killer pill #addiction an epidemic? https://t.co/1TXmR7uibU,1
What you may miss when you dismiss someone as a drunk: #alcoholism https://t.co/GJfxZg8uif,1
Is it hard to find a #mental #health professional? https://t.co/UoRL57QSSB,1
Employers need to offer #mental #health days: https://t.co/Y1RVLZYgcR,1
Reasons to join a #support #group: https://t.co/3clV3PkmZH,1
Tips on raising boys with #ADHD: https://t.co/2vIOC3IpnR,1
Helping #homeless people shower: https://t.co/IowignbwDE,1
No plan to tackle #addiction: https://t.co/RlxPzks17C,1
Another kind of #abuse? https://t.co/2FXMTlzMwP,1
Are Black Americans killed at 12 times the rate of people in other developed countries? #violence https://t.co/oFP3h73lSR,1
Buprenorphine for #opiate #addiction treatment? https://t.co/rTlykENlhi,1
Signs of a nervous breakdown? #mentalhealth https://t.co/J9Uy2BPEZx,1
Third trip to #psychiatric facility: https://t.co/5Puqn6EgSA,1
Improve #marriage with #gratitude? https://t.co/kh4Ard242z,1
Helping grieving #teens: https://t.co/SnhIQcW3pH,1
Myths about #ADHD: https://t.co/Bj7uxbHdqv,1
Should you tell your loved one that you have a mental illness? #mentalillness https://t.co/1IdgSTwwf1,1
Every family should have access to mental healthcare. #mentalhealth https://t.co/6LFCVLlA6E,1
Campus #suicide rates rising? https://t.co/8SXdGU1jjw,1
What is #triangulation? https://t.co/3zSAySjRZn,1
Deadly consequences of fat shaming: #emotional #abuse https://t.co/2yvLjk0vAl,1
Subconsciously resisting #change? https://t.co/uCdXdGPFtj,1
Supporting loved ones who have a mental illness: #mentalillness https://t.co/DfRDK4RfdT,1
Minimizing substance abuse: #addiction https://t.co/3ou2Sua07H,1
Does increased #awareness lessen obesity ? https://t.co/0coiNJsdJP,1
5 Myths of #compasssion? https://t.co/CmnoC8b9pw,1
#Recovery depends on #hope: https://t.co/3zM45djai4,1
Grants for new mental health clinics? #mentalhealth https://t.co/ejdnC2b1PI,1
Is it toxic to describe mental illness as permanent? #mentalillness https://t.co/qRYyWPaTsN,1
A history of #bisexuality? https://t.co/hnMirHXh7G,1
Embracing gods #transgender people: https://t.co/LjGHGxcijB,1
Same sex women spend more time with #children https://t.co/plDRan8UZl,1
Do take it out on the #children? https://t.co/o4ueEk2EBc,1
Mental illness is not invisible? #counseling https://t.co/zH2aa8NTXL,1
How to calm #anxiety? https://t.co/aEM5g6l1ZM,1
#Smoking and #drinking after pregnancy https://t.co/rO7RsSvnLQ,1
Treat mental illness the same at physical illness? #mentalillnes https://t.co/PWuoizx6pv,1
#Borderline personality disorder and wounding? https://t.co/5PGaIwExO2,1
Access to mental health varies from state to state? #mentalhealth https://t.co/dqrjmWCNtz,1
"Young, black and depressed? https://t.co/nU9XlBnybX",1
The myth of #addiction https://t.co/o4c4OqTBd9,1
Public housing #drug testing? https://t.co/dX1UFiUu5v,1
How much does a hangover cost? #alcoholism https://t.co/FLzLmpnwl4,1
Tips for #Bipolar Disorder? https://t.co/5HdywE36y3,1
Signs your #teen may be using #drugs? https://t.co/OvtF0QLBUH,1
How to maximize mental health coverage? #mentalhealth https://t.co/zg3UQKpGKK,1
What is child sex #abuse? https://t.co/31oaTlGQcV,1
How to benefit from mental health first aid course? #mentalhealth https://t.co/FsPaXhu1gp,1
Shortage of psychiatrist in some jails? https://t.co/1vklWxsdLC,1
Different signs in teen and adult #depression? https://t.co/TiHQYrIVST,1
#Weed not a gateway #drug? https://t.co/jqZoXgifsA,1
Youth mental health an election issue? #mentalhealth https://t.co/V8WFvc4dFA,1
Conversion #therapy banned by #Obama administration: https://t.co/MeiKocfYWB,1
Training has prevented #suicides? https://t.co/r781yVqso1,1
What is #biophobia? https://t.co/6bdwf1BBAn,1
Be safe. #awareness https://t.co/zeiHDNXgPo,1
Many struggle with #tardiness and #absenteeism.,1
Some people find themselves turning to colleagues to vent their #frustrations.,1
How do you manage the #stress at your job?,1
Are you afraid of commitment? #relationships https://t.co/xptJKU3PUP,1
Having #gratitude has definitely improved our overall mood.,1
All men aren't dogs. #truth https://t.co/ZJYYQVfZaN,1
We focus on sending out #positive impressions so that we can receive the same.,1
"We were just experimenting as teens, in our 30s drinking made things unmanageable. #recovery https://t.co/i3FVvkSm8p",1
Our goal today is to connect with providers that teach #mindfulness across the world.,1
Acknowledging your own strengths can help to raise your self esteem. #confidence,1
How does maintaining good fitness help you emotionally? #awareness https://t.co/4zELqRB7nT,1
We usually tend to rely on those we #trust for #support.,1
We learned while doing the work. We are as sick as our #resentments.,1
Next time notice your feelings when someone smiles at you? #Mindfulness http://t.co/X3l8iRyfHt,1
The way to shine our brightest today is to #share the #love and #peace that we've come to know through #awareness.,1
We intend on helping #trauma and #addiction #survivors live lives worth living.,1
What advice would you give your younger self if you could? #awareness http://t.co/BM0iGNbm9l,1
We imagine that our #book will be ready in the next couple of months. #excited,1
One thing we #love about our lives is that we come into work everyday looking forward to help someone.,1
If he could only see how you've grown. #loss http://t.co/Wqmq0obyiZ,1
Some feel less restricted when they work for themselves as opposed to working for others. #entrepreneurship,1
It's very supportive and #encouraging to hear that our ideas have #value and that our #dreams are possible.,1
"Early on, we remember taking things one minute at a time. #NA #AA http://t.co/iiXwR8YTKp",1
What would your life be like with less #anxiety?,1
What would your life be like with less #anxiety?,1
Is #anxiety a delusion? http://t.co/xE56qKjfAW,1
Who do you think has a high risk of mental health problems? #mentalhealth,1
Higher risk of mental health problems for #gays? http://t.co/NO8kGVA7Mc,1
How can you improve your #parenting?,1
Are you an #OCD #parent? http://t.co/mKSQOEUFAb,1
What is helicopter #parenting? Are you a helicopter #parent?,1
Helicopter #parenting ruining generation? http://t.co/7YKFRuD0GD,1
How often do you drive while sleepy? #counseling,1
Many young people drive sleepy? #counseling http://t.co/NPMgfmgGvT,1
Do you have difficulty with your #child at mealtime?,1
#Autism and mealtime: http://t.co/RgvR9Bthx8,1
Can you talk openly to your man about his #parenting skills?,1
#Yoga can improve #parenting? http://t.co/rQkMVjZONj,1
Do you suspect any men currently in your life of being #depressed?,1
How many times have you been married? #marriage,1
Why remarriages fail and how to avoid it? #marriage http://t.co/LppRZ6j7kK,1
Do you think you or your child is #addicted to the smart phone?,1
#Children becoming hunchbacks due to smart phone #addiction? http://t.co/nHUOzGfHGz,1
Have you ever experienced body image issues?,1
How to create a #positive body image? http://t.co/Ay9S2MDoIZ,1
Have you ever witnessed a #child with #anger problems?,1
Are you concerned individuals residing in residential care facilities? #abuse,1
#Disabled are dying in residential care facilities? http://t.co/yMmGm6kLry,1
How often do you take a mental health day from work? #mentalhealth #self-care,1
Taking a sick day when you're well? #mentalhealth http://t.co/Dpn2JWXyQ7,1
How do your manage your #anger?,1
Inner rage: #anger http://t.co/MKXM5kZhbw,1
Do you have any tips for #parenting children with #ADHD?,1
