text,label,
"තනිකඩව මැරෙන්න, නමුත් කවදාවත් කිසිවෙකුගෙන් ආදරය කරන්නැයි ඉල්ලන්න එපා ..! 🌻💫 https://t.co/FNetWMTbhp",0,
🥲බඩගින්නෙ මැරෙන්න වෙන්නෙ 🙂 https://t.co/exNohOhsJS,0,
"RT @induinduu: .
                මට මම ගැනම දුකයි... 
                  කාටවත්ම නොකියා,
     මෙච්ච්ර දේවල් විඳ දරාගන්න ඕනෙද...…",0,
"දහසක් පැතුමන් හද තුල සිරවී
දෑස කඳුලින් තෙමා
ජීවිත ගමනේ ඇරඹුමක
තනිකර දමා ඇත මා
කවදා දකිනිදු සිහිනය
කිසිවෙකු සරණක් නැ… https://t.co/G48EBZlK9O",0,
@induinduu මට පේන විදියට ඔයාට depression වගේ. අදම ගිහින් ඩොකෙක් හම්බ වෙන්න.,0,
"RT @Shashika1917: ඇයි ඉරාජයා කියන ගොං කතා වලට රිප්ලයි කරන් දගලන්නෙ😂
ඒක උගේ මානසික මට්ටමනෙ😂
පෝට්ටුවට වෙච්ච දේ දැකලයි ජවිපෙ රැල්ලයි මිනිස්සු…",0,
@shanki_thewitch දරාගන්න අමාරුයි සමහරවෙලාවට,0,
දුක නැති කර ගන්න ක්‍රම ‌තියෙනවාද?  | ආදරණීය ජීවිතය | 30 - 03 -2023 || https://t.co/G0jgAULMM4 || #SiyathaTV #Siyatha #SriLanka #lka,1,
"RT @induinduu: කොච්චර එපා කිව්වත්
අපි අපේ ජීවිතේට විශේෂ මිනිස්සු එක්ක
හීන හදාගන්නවා..
ඒවා වෙනුවෙන් මහන්සි වෙනවා...
හීනේ නැති උනාම විඳ දරාග…",0,
"RT @induinduu: .
                මට මම ගැනම දුකයි... 
                  කාටවත්ම නොකියා,
     මෙච්ච්ර දේවල් විඳ දරාගන්න ඕනෙද...…",0,
"RT @induinduu: .
                මට මම ගැනම දුකයි... 
                  කාටවත්ම නොකියා,
     මෙච්ච්ර දේවල් විඳ දරාගන්න ඕනෙද...…",0,
"RT @induinduu: කොච්චර එපා කිව්වත්
අපි අපේ ජීවිතේට විශේෂ මිනිස්සු එක්ක
හීන හදාගන්නවා..
ඒවා වෙනුවෙන් මහන්සි වෙනවා...
හීනේ නැති උනාම විඳ දරාග…",0,
RT @induinduu: ඔබ ඔබවම විඳ දරාගන්න... 🖤,0,
"RT @induinduu: කොච්චර එපා කිව්වත්
අපි අපේ ජීවිතේට විශේෂ මිනිස්සු එක්ක
හීන හදාගන්නවා..
ඒවා වෙනුවෙන් මහන්සි වෙනවා...
හීනේ නැති උනාම විඳ දරාග…",0,
"කවදාවත් නුඹ නාවත්
තරහා නෑ හිතුනේ
එකපාරක් දුටුවා නම්
කඳුළු නෑ දෙනෙතේ.... https://t.co/uFnyBTMUQY",0,
@Twinkle28930259 සමහර දේවල් වලට හිත රිදුනම එහෙම කරන්න වෙනවා. කරන්න වෙනවා නෙමෙයි ඉබේම වෙනවා. මොනා කරන්නද .... මානසික… https://t.co/X3KKbrZ4Ps,0,
RT @induinduu: ඔබ ඔබවම විඳ දරාගන්න... 🖤,0,
RT @induinduu: ඔබ ඔබවම විඳ දරාගන්න... 🖤,0,
"RT @induinduu: කොච්චර එපා කිව්වත්
අපි අපේ ජීවිතේට විශේෂ මිනිස්සු එක්ක
හීන හදාගන්නවා..
ඒවා වෙනුවෙන් මහන්සි වෙනවා...
හීනේ නැති උනාම විඳ දරාග…",0,
ඔබ ඔබවම විඳ දරාගන්න... 🖤,0,
"RT @induinduu: කොච්චර එපා කිව්වත්
අපි අපේ ජීවිතේට විශේෂ මිනිස්සු එක්ක
හීන හදාගන්නවා..
ඒවා වෙනුවෙන් මහන්සි වෙනවා...
හීනේ නැති උනාම විඳ දරාග…",0,
"RT @induinduu: කොච්චර එපා කිව්වත්
අපි අපේ ජීවිතේට විශේෂ මිනිස්සු එක්ක
හීන හදාගන්නවා..
ඒවා වෙනුවෙන් මහන්සි වෙනවා...
හීනේ නැති උනාම විඳ දරාග…",0,
"RT @induinduu: කොච්චර එපා කිව්වත්
අපි අපේ ජීවිතේට විශේෂ මිනිස්සු එක්ක
හීන හදාගන්නවා..
ඒවා වෙනුවෙන් මහන්සි වෙනවා...
හීනේ නැති උනාම විඳ දරාග…",0,
"කොච්චර එපා කිව්වත්
අපි අපේ ජීවිතේට විශේෂ මිනිස්සු එක්ක
හීන හදාගන්නවා..
ඒවා වෙනුවෙන් මහන්සි වෙනවා...
හීනේ නැති උනාම… https://t.co/4ws6LWq0uI",0,
"@Wind_Desika ""සේපාලී"" මාර ලස්සන සින්දුවක්. හැබැයි මියුසික් වීඩීයෝ එක බලද්දී දුක හිතෙනවා.",0,
"RT @induinduu: .
                මට මම ගැනම දුකයි... 
                  කාටවත්ම නොකියා,
     මෙච්ච්ර දේවල් විඳ දරාගන්න ඕනෙද...…",0,
@induinduu දුක කියන එක හොඳයි. එතකොට ඒක තුනී වෙලා යනවා,0,
"මිනිස්සු ඕනිවට වඩා ජීවිතේට ලං කරගන්න එපා..
කාගෙවත් ජීවිතේට ඕනිවට වඩා ලංවෙන්නත් එපා...
මොකද එයාලගෙ පුංචි වෙනස් වීමක්… https://t.co/6YPoaOCFbh",0,
"RT @induinduu: .
                මට මම ගැනම දුකයි... 
                  කාටවත්ම නොකියා,
     මෙච්ච්ර දේවල් විඳ දරාගන්න ඕනෙද...…",0,
@Pramod__rr ඔව් අනේ😒දැන් තමා දුක දෙන්න බැරි උනාට😑,0,
"RT @induinduu: .
                මට මම ගැනම දුකයි... 
                  කාටවත්ම නොකියා,
     මෙච්ච්ර දේවල් විඳ දරාගන්න ඕනෙද...…",0,
"රේඩියෝ එකේ කවුද පොරක් න්‍යෂ්ටික බලාගාර ප්‍රොමෝට් කරනවා...
""න්‍යෂ්ටිය තදින්ම බැඳිලා තියෙද්දි ඒක බින්දම ඇතිවන තාපය හ… https://t.co/zmn0NDve2T",0,
@iam_poor9 @SanjeewaKUK22 I did too 🙈මැරෙන්න එනවා හිනාවෙලා 🤣🤣🤣,0,
""" දුශ්කරම කාල පැමිනේවි,
   නමුත් එකිනෙකාව දරාගන්න!""🤍🌻 https://t.co/H5NxBzwTU7",0,
"අඹපු රූපෙට දැනේද අම්මගෙ
හිතේ දුක 
දුකට හේතුව අප ඉපදුන එක නේද",0,
@unknown_lankan දුක තුනී කරගන්නවා ඇති 😃,0,
@thnsameera සීපෙට්කෝ privertize කරන්නෙ නෑ.. පිටරට සමාගම් කීපයකට පෙට්‍රල් ෂෙඩ් අරින්න දෙන්න හදන්නෙ.. මුන් මැරෙන්න හදන්නෙ ඒකට...,0,
@PabaluSilva උණ අඩුයි. හොටු කඳුළු ගලන එක තාම එහෙමමයි. ඒ මදිවට කැස්සත් තියෙනවා.,0,
"ඇයි ඉරාජයා කියන ගොං කතා වලට රිප්ලයි කරන් දගලන්නෙ😂
ඒක උගේ මානසික මට්ටමනෙ😂
පෝට්ටුවට වෙච්ච දේ දැකලයි ජවිපෙ රැල්ලයි මි… https://t.co/xZ1CQ1xzOx",0,
@indika27 අඩුපාඩු හැමෝගෙම තියෙනවා ...ඒත් උන් නිසා තමයි අපි තාමත් පොර ටෝක් දීගෙන ඉන්නෙ....ඒක අමතක කරන්න එපා සහෝදරයා… https://t.co/9beU5XXl9O,0,
@djharristattaya පොඩි කාලේ ඉඳන් ඒ වගේ පරිසරයක හැදුනම ඒකට පුරුදු වෙනවා. හැබැයි ඔලුවේ කැක්කුමක් හැදුන වේලාවට ඒ සද්ද ද… https://t.co/eBDleNIRYv,0,
"@Iam_DiNu__ මට කියන්න 
හැම දෙයක්ම
හිතේ තියෙනා..
දුක නිවෙන්න..
හදවතේ..ගැස්ම
රැදෙනා තැනක..
මං ආසයි..
අහං ඉන්න..",0,
"සහනාධාර සම්පූර්ණයෙන්ම කප්පාදු නොකර සීමා කරන එක ප්‍රායෝගිකව සෑහෙන අමාරු වැඩක්. 
කෘශි නිලධාරිනියට මැරෙන්න සිද්ද වුනෙත් සහනාධාර සිදුවීමක් නිසා.",0,
රාජ්‍ය ආයතන පෞද්ගලිකරනය හොඳයි. හරියට නොකරන එකයි දුක.,0,
